id,created_at,updated_at,name,description,gsf_standards_version,estimated_annual_credits,crediting_period_start_date,crediting_period_end_date,methodology,type,size,sustaincert_id,sustaincert_url,project_developer,country,country_code,latitude,longitude,carbon_stream,programme_of_activities,poa_project_id,poa_project_sustaincert_id,poa_project_name,sustainable_development_goals,VER_issued_credits,VER_retired_credits,Goal_3,Goal_1,Goal_13,Goal_7,Goal_8,Goal_12,Goal_5,Goal_15,Goal_6,Goal_4,Goal_17,Goal_2,Goal_11,Goal_9,Goal_10,Goal_16,Goal_14
2322,2020-01-15 03:38:05+00:00,2022-11-17 12:02:29+00:00,"Wind power project in Ratlam, MP ","The project activity involves generation of electricity from wind, a renewable source of energy in the state of Madhya Pradesh, India. The proposed project activity is an initiative by Etesian Urja Limited . The project activity consists of 25 WEGs of 2 MW capacities each totaling to a capacity of 50 MW. The project would result into 129,068 tCO2e of annual average emission reduction.",Gold Standard for the Global Goals,127609,2019-09-17,2026-09-16,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7633,https://platform.sustain-cert.com/public-project/1934,Orange Renewable Power Pvt Ltd,India,IN,,,GS CER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",227115.0,1669.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2321,2020-01-15 03:34:28+00:00,2022-11-17 12:02:06+00:00,Wind power project in Gujarat by Kaze Energy Limited ,"The project activity involves generation of electricity from wind, a renewable source of energy at  in Jamnagar district of Gujarat, India. The proposed project activity is an initiative by Kaze Energy Limited. The project activity consists of 21 WEGs of 2.3 MW capacities each totaling to a capacity of 48.3 MW. The project would result into 109,044 tCO2e of annual average emission reduction.",Gold Standard for the Global Goals,108398,2019-10-04,2024-10-03,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7632,https://platform.sustain-cert.com/public-project/1933,Orange Renewable Power Pvt Ltd,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",169942.0,1250.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2320,2020-01-15 03:28:38+00:00,2022-11-17 12:01:46+00:00,Wind project by LWEPL-2 ,"The project activity involves generation of electricity from wind, a renewable source of energy  at Haveri and Dharwad districts in the state of Karnataka, India. The proposed project activity is an initiative by Lalpur Wind Energy Private Limited. The project activity consists of 55 WEGs of 0.8 MW capacities each totaling to a capacity of 44 MW. The project would result into 79,082 tCO2e of annual average emission reduction.",Gold Standard for the Global Goals,79470,2020-01-17,2025-01-16,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7631,https://platform.sustain-cert.com/public-project/1932,Orange Renewable Power Pvt Ltd,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}]",103497.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2319,2020-01-15 03:24:24+00:00,2022-11-17 12:00:07+00:00,Wind energy project by KWEPL - 1 ,"The project activity involves generation of electricity from wind, a renewable source of energy at Jaisalmer district in the state of Rajasthan, India. The proposed project activity is an initiative by Khandke Wind Energy Private Limited (KWEPL). The project activity consists of 55 WEGs of 0.8 MW capacities each totaling to a capacity of 44 MW. The project would result into 68,729 tCO2e of annual average emission reduction.",Gold Standard for the Global Goals,68729,2018-11-01,2023-10-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7630,https://platform.sustain-cert.com/public-project/1931,Orange Renewable Power Pvt Ltd,India,IN,,,GS CER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",163511.0,0.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2318,2020-01-15 03:14:56+00:00,2022-11-17 12:01:24+00:00,"Wind power project in Madhya Pradesh (2), India ","The project activity involves generation of electricity from wind, a renewable source of energy in the state of Madhya Pradesh, India. The proposed project activity is an initiative by Ratedi Wind Power Private Limited. The project activity consists of 70 WEGs of 0.8 MW capacities each totaling to a capacity of 56 MW. The project would result into 88,711 tCO2e of annual average emission reduction.",Gold Standard for the Global Goals,88711,2018-11-01,2023-10-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7629,https://platform.sustain-cert.com/public-project/1929,Orange Renewable Power Pvt Ltd,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",180803.0,1057.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2317,2020-01-15 03:11:46+00:00,2022-11-17 12:00:56+00:00,"Wind farm at Lalpur, Gujarat ","The project activity involves generation of electricity from wind, a renewable source of energy near Lalpur village, in Gujarat. The proposed project activity, an initiative by Tadas Wind Energy Private Limited (TWEPL). The project activity consists of 69 WEGs of 0.8 MW capacities each of Wind World (formerly Enercon (India) Limited) make, resulting in total installed capacity of 55.2 MW.",Gold Standard for the Global Goals,98075,2018-11-01,2023-10-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7628,https://platform.sustain-cert.com/public-project/1928,Orange Renewable Power Pvt Ltd,India,IN,,,GS CER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",228537.0,1330.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2261,2020-01-08 07:17:07+00:00,2023-01-04 02:18:59+00:00,"50.6 MW Wind Power Project at Umrali, Gujarat by Powerica Limited","The purpose of the project activity is to generate power using renewable energy source (wind energy) and sell the power generated to the Indian grid. The project activity generates electricity using wind energy. The generated electricity is exported to the Indian grid system which is under the purview of the INDIAN electricity grid of India.
The project activity replaces anthropogenic emissions of greenhouse gases estimated to be approximately 149,487 tCO2e per year, thereon displacing 159,572 MWh/year amount of electricity from the generation-mix of power plants connected to the INDIAN GRID, which is mainly dominated by thermal/ fossil fuel based power plant.
",Gold Standard for the Global Goals,149487,2021-02-01,2026-01-31,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7620,https://platform.sustain-cert.com/public-project/1905,EKI Energy Services Limited,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",133982.0,1382.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2254,2020-01-06 10:54:10+00:00,2023-01-25 15:07:34+00:00,MRMPL Wind Power Project.,"The project activity involves the generation of electricity from renewable wind power by installation of 16 Wind Turbine Generators (WTGs) at Jaisalmer, Rajasthan. Each WTG has an installed capacity of 1.25 MW. The total installed capacity of the project is 20 MW. The process of generating power through wind resources is a clean technology, as there is no fossil fuel fired or no green house gases are emitted during the process. 

The project activity has been registered under CDM (CDM Ref number: 3839) and VCS mechanism (VCS Project ID:1781).",Gold Standard for the Global Goals,32788,2019-04-01,2020-11-26,ACM0002 Grid-connected electricity generation from renewable sources,Wind,Large Scale,7615,https://platform.sustain-cert.com/public-project/1901,Infinite Environmental Solutions LLP,India,IN,,,VER,Standalone,,,,"[{'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",35268.0,8784.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2231,2019-12-28 11:00:58+00:00,2021-11-10 15:08:20+00:00,Zaoyuan Solar Cooker Project,"The project involves the distribution of 50,000 solar cookers to rural households in Zhenping County, Henan Province. The majority of the rural households in Zhenping use coal-fired stoves for water boiling and cooking. Using core-fired stoves not only leads to significant greenhouse gas emissions but also air pollution which represents a high risk for the health of the residents. In addition, the use of core-fired stoves needs families to spend money on purchasing coal.
The project activity will enable the rural households to efficiently substitute solar energy for the fossil fuel (coal) used in daily cooking and water boiling, avoiding CO2 emission that would be generated by fossil fuel consumption.",Gold Standard for the Global Goals,109294,2019-01-15,2034-01-14,AMS-I.C. Thermal energy production with or without electricity,Solar Thermal - Heat,Small Scale,7606,https://platform.sustain-cert.com/public-project/1890,"Sirreon Technology & Development (Beijing) Co.,Ltd",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}]",324820.0,52890.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
2230,2019-12-28 10:55:48+00:00,2021-11-10 15:09:52+00:00,Shifosi Solar Cooker Project,"The project involves the distribution of 50,000 solar cookers to rural households in Zhenping County, Henan Province. The majority of the rural households in Zhenping use coal-fired stoves for water boiling and cooking. Using core-fired stoves not only leads to significant greenhouse gas emissions but also air pollution which represents a high risk for the health of the residents. In addition, the use of core-fired stoves needs families to spend money on purchasing coal.
The project activity will enable the rural households to efficiently substitute solar energy for the fossil fuel (coal) used in daily cooking and water boiling, avoiding CO2 emission that would be generated by fossil fuel consumption.",Gold Standard for the Global Goals,109294,2019-01-15,2024-01-14,AMS-I.C. Thermal energy production with or without electricity,Solar Thermal - Heat,Small Scale,7605,https://platform.sustain-cert.com/public-project/1888,"Sirreon Technology & Development (Beijing) Co.,Ltd",China,CN,,,VER,Standalone,,,,"[{'name': 'Goal 7: Affordable and Clean Energy', 'issuable_products': []}, {'name': 'Goal 13: Climate Action', 'issuable_products': [{'name': 'Verified Emission Reduction', 'abbreviation': 'VER'}, {'name': 'Certified Emission Reduction', 'abbreviation': 'CER'}, {'name': 'Renewable Energy Certificate', 'abbreviation': 'REC'}, {'name': 'Planned Emission Reduction', 'abbreviation': 'PER'}]}, {'name': 'Goal 8: Decent Work and Economic Growth', 'issuable_products': []}]",318096.0,21261.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
